ID	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_1p	chr_1q	chr_20p	chr_20q	chr_21q	chr_22q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_3q_BCL6	chr_11q_BIRC2	chr_1p_CDKN2C	chr_16q_CYLD	chr_1p_EVI5	chr_14q_MAX	chr_1q_MCL1	chr_8q_MYC_amp	chr_8q_MYC_del	chr_4p_NSD2	chr_2q_SP140	chr_1p_TENT5C	chr_3q_TERC	chr_16p_BCMA	chr_22q_XBP1
MMRF_2660_1_BM_CD138pos_pair	2.0012|0.001	2.0012|0.001	2|0.0015	2.0056|0.0013	1.9995|0.001	1.9995|0.001	1.8461|0.001	1.9887|0.0013	2.9868|0.0026	1.9866|0.0048	1.9798|0.0019	1.9918|0.0036	1.9254|0.0019	2.0017|0.0013	2.0017|0.0013	2.8413|0.0059	2.0868|0.0046	2.0026|8e-04	2.0026|8e-04	2.0093|0.0014	2.0093|0.0014	2.0023|0.0019	1.9619|0.0029	2.0083|0.0016	2.0049|0.0012	2.7843|0.0016	2.7765|0.0021	1.9994|8e-04	1.9994|8e-04	1.9999|0.0019	2.001|0.001	1.9987|0.0011	2.2186|0.0015	2.7788|0.0013	2.7788|0.0013	1.3693|0.0012	2.2096|0.0013	2.7656|0.0024	2.7826|0.0019	2.7753|0.002	2.0057|0.0013	2.0026|8e-04	1.9823|0.0017	2.0026|8e-04	1.9897|0.0012	2.0026|8e-04	2.9582|0.0289	2.9582|0.0289	1.9994|8e-04	2.0026|0.001	2.0026|8e-04	2.7753|0.002	2.0011|0.0027	1.9921|0.0022
MMRF_2664_1_BM_CD138pos_pair	2.0028|0.001	2.0028|0.001	2.9422|0.0014	2.9422|0.0014	1.9975|0.001	1.9975|0.001	1.9439|0.0015	2.0001|0.0015	3.1189|0.0026	1.9845|0.0045	1.9917|0.0017	2.0008|0.0014	2.0008|0.0014	2.0151|0.0026	2.0158|0.0014	2.8409|0.0047	2.8263|0.0043	1.7964|0.0027	2.0437|0.0012	2.1395|0.002	1.8043|0.0025	1.9911|0.0019	1.9796|0.002	2.0122|0.0017	2.0068|9e-04	2.8501|0.0018	2.8694|0.0013	2.8729|0.0013	2.8729|0.0013	2.8652|0.0012	2.8652|0.0012	2.0167|0.0022	1.1259|6e-04	2.8935|0.0023	2.8902|0.0023	1.9557|9e-04	1.9557|9e-04	1.9999|0.0036	2.0132|0.0014	2.8694|0.0013	2.9422|0.0014	2.0012|0.0013	1.9917|0.0017	1.2085|0.0031	2.0079|0.0012	2.0437|0.0012	1.9557|9e-04	1.9557|9e-04	1.9979|0.0017	2.0068|9e-04	1.4163|0.0039	2.8694|0.0013	1.9933|0.0031	1.9796|0.002
MMRF_2665_1_BM_CD138pos_pair	2.0047|0.0016	1.9955|0.0014	3.0786|0.0024	3.0687|0.0022	2.0004|0.001	2.0004|0.001	1.9859|0.0016	1.9923|0.0017	3.0968|0.0017	1.9929|0.0013	1.9929|0.0013	2.0005|0.0018	2.0092|0.0019	2|0.0012	2|0.0012	3.1063|0.0039	2.156|0.0023	1.9963|0.0013	2.9889|0.0015	2.0037|0.0014	2.0037|0.0014	1.9983|0.0019	1.9821|0.0029	2.0019|0.0012	1.9957|0.0015	3.0924|0.0011	3.0924|0.0011	1.9962|0.0015	1.9882|0.0011	3.0998|0.0022	3.0967|0.0013	2.0151|0.001	2.016|0.0013	2.0103|0.0011	2.0098|0.0014	1.9927|0.001	2.0032|0.0017	3.0871|0.0014	3.0871|0.0014	3.0924|0.0011	3.0682|0.0019	1.995|0.0011	1.9929|0.0013	1.995|0.0011	1.9929|0.0017	2.9889|0.0015	2.0088|0.0066	2.0088|0.0066	1.9963|0.0015	2.0095|0.002	1.995|0.0011	3.0924|0.0011	1.9929|0.0013	1.9867|0.0021
MMRF_2666_1_BM_CD138pos_pair	2|8e-04	2|8e-04	2.0056|8e-04	2.0056|8e-04	1.6189|0.0013	2.003|0.001	0.9715|0.0013	1.4491|0.002	3.0233|0.0015	1.9864|0.0018	1.9929|0.0014	1.9644|0.004	1.9969|0.0013	1.9587|0.001	1.9587|0.001	2.9859|0.0033	2.9993|0.0041	1.9878|0.0018	2.0702|0.0012	1.9952|0.0017	2.003|0.0016	2.005|0.0028	1.98|0.0035	2.0013|0.0015	1.5544|0.0015	3.0209|0.0018	3.0246|0.0014	2.0095|9e-04	2.0167|0.001	2.0387|0.0023	2.0104|8e-04	3.0195|0.0023	2.666|0.002	2.0052|8e-04	2.0052|8e-04	1.9945|0.0016	2.0015|0.0012	3.0195|0.003	3.0063|0.0015	3.0249|0.0014	2.0056|8e-04	1.991|0.0015	1.9929|0.0014	1.9521|0.0011	1.4491|0.002	2.0702|0.0012	2.0056|0.0012	2.0056|0.0012	2.0095|9e-04	1.9985|0.0021	1.9521|0.0011	3.0249|0.0014	1.9864|0.0018	2.0002|0.0029
MMRF_2667_1_BM_CD138pos_pair	1.993|0.001	1.993|0.001	2.0123|0.001	2.0123|0.001	1.998|0.001	1.998|0.001	0.9994|6e-04	2.0159|0.0016	1.9924|0.0015	1.9803|0.0034	1.9052|0.0016	1.991|0.0028	1.9855|0.0021	2.0044|0.0013	2.0044|0.0013	1.9874|0.0032	1.9848|0.003	1.9994|0.001	2.0743|0.0011	1.9946|0.0014	1.9946|0.0014	2.0014|0.0019	1.9895|0.002	1.9998|0.0016	2.0025|9e-04	2.0013|8e-04	2.0002|0.001	2.009|8e-04	2.009|8e-04	2.0015|8e-04	2.0015|8e-04	1.9904|9e-04	1.9903|8e-04	2.0003|9e-04	2.0003|9e-04	2.002|9e-04	2.002|9e-04	2.0218|0.0024	1.9955|0.0057	2.0013|8e-04	2.0123|0.001	1.9994|0.001	1.9052|0.0016	1.9994|0.001	2.0038|0.0012	2.0743|0.0011	2.002|9e-04	2.002|9e-04	2.009|8e-04	2.0025|9e-04	1.9994|0.001	2.0013|8e-04	1.9863|0.003	1.9895|0.002
MMRF_2669_1_BM_CD138pos_pair	1.9914|0.0023	1.9845|0.0021	2.0068|0.002	2.0021|0.002	0.9299|8e-04	0.9299|8e-04	0.9182|0.0019	0.922|0.0015	2.0202|0.0019	1.963|0.0028	1.9876|0.002	2.3352|0.0017	2.3352|0.0017	1.9944|0.0015	1.9944|0.0015	1.9766|0.0024	1.9896|0.0042	1.8877|0.0038	3.1067|0.0017	1.9964|0.0024	2.0012|0.0023	2.0048|0.0023	1.966|0.0027	2.0207|0.0014	2.0164|0.0011	2.0699|0.0014	2.0795|0.0013	1.6278|8e-04	1.6278|8e-04	1.9838|0.0025	2.0222|0.0013	2.0337|0.001	2.035|0.0011	1.9891|0.002	1.9976|0.0016	1.3049|0.0029	1.4905|0.0023	1.981|0.0024	1.9994|0.0022	2.0795|0.0013	2.0161|0.0021	2.0139|0.0013	1.9876|0.002	2.0139|0.0013	0.9258|0.0012	3.1067|0.0017	1.4852|0.002	1.4852|0.002	1.6278|8e-04	2.0164|0.0011	2.0139|0.0013	2.0795|0.0013	1.9761|0.0025	1.9839|0.0023
MMRF_2670_1_BM_CD138pos_pair	1.9775|0.0021	1.9835|0.0015	2.01|8e-04	2.01|8e-04	1.9993|8e-04	1.9993|8e-04	2.0021|0.001	1.992|0.0013	3.0333|0.0022	1.9885|0.0028	2.014|0.0022	2.0065|0.0012	2.0065|0.0012	1.7204|0.0022	1.9998|0.0012	3.0253|0.0036	2.894|0.0044	1.7158|0.0028	1.9308|0.0016	2.0054|0.0018	2.0196|0.0017	2.0138|0.0017	2.0033|0.0024	2.0074|0.0015	2.0069|0.0013	3.0257|0.0016	2.9546|0.0015	1.9554|0.002	1.9965|0.0028	1.9865|8e-04	1.9886|0.0012	2.0444|0.0013	2.003|9e-04	3.0278|0.0019	2.9325|0.0016	2.0002|0.0013	1.9882|0.0014	1.9813|0.0035	2.0252|0.0027	2.7255|0.0026	2.01|8e-04	2.0096|0.001	1.9951|0.0017	2.0096|0.001	1.9927|0.001	2.0324|0.0025	2.0239|0.0023	2.0239|0.0023	2.0196|0.0034	2.0047|9e-04	2.0096|0.001	3.0229|0.0012	2.0072|0.0026	1.999|0.0019
MMRF_2676_1_BM_CD138pos_pair	1.9892|0.0012	1.9892|0.0012	1.9989|0.0011	1.9989|0.0011	2.0026|0.0012	2.0026|0.0012	1.0082|9e-04	1.0013|0.001	1.9849|0.0015	0.992|0.0023	1.0034|0.001	1.9857|0.0035	1.9897|0.003	2.0011|0.0015	2.0011|0.0015	1.9925|0.0021	1.9925|0.0021	1.0539|0.0015	2.9807|0.0034	1.9854|0.0017	1.9854|0.0017	1.4632|0.0029	1.0071|0.0033	0.9988|0.0023	2.0023|0.0013	2.0023|9e-04	2.0023|9e-04	0.9938|0.003	1.0179|0.0015	2.0067|0.0014	2.0052|0.001	0.9981|0.0019	1.0094|0.0012	1.0057|0.0012	1.0046|0.0015	2.0106|0.0027	2.0013|0.0015	2.0393|0.0045	2.7252|0.0076	2.0023|9e-04	1.9989|0.0011	0.9921|8e-04	1.0034|0.001	1.001|0.0019	1|8e-04	1.9826|0.0039	2.0014|0.0012	2.0014|0.0012	1.9869|0.0038	2.0026|0.0011	0.9972|0.0018	2.0023|9e-04	0.9879|0.0016	1.9859|0.0028
MMRF_2677_1_BM_CD138pos_pair	2.0081|0.0016	1.9906|0.0011	2.969|0.002	2.9775|0.0015	2.0252|0.001	2.025|9e-04	1.9845|0.001	1.993|0.0012	3.0296|0.0016	2.0349|0.0019	1.9842|0.0014	2.0569|0.0012	2.0569|0.0012	2.0104|0.0027	1.9682|0.0013	3.057|0.0027	3.0902|0.0036	1.5234|0.0012	2.0112|0.001	2.0262|0.0014	2.0218|0.0012	2|0.0018	1.5166|0.0013	2.0136|0.0011	1.9992|0.0012	2.9709|0.0014	2.9832|0.0014	1.9802|8e-04	1.9772|7e-04	2.968|0.001	2.968|0.001	2.0561|0.0014	1.0027|5e-04	1.9862|0.0012	2.0015|0.0013	1.9912|0.0019	1.9752|9e-04	2.9398|0.0022	2.9308|0.0016	2.9832|0.0014	2.9775|0.0015	2.0096|0.0011	1.9842|0.0014	1.5234|0.0012	1.9979|0.001	2.0185|0.001	1.9729|8e-04	1.9729|8e-04	1.9762|7e-04	1.9981|9e-04	1.5234|0.0012	2.9832|0.0014	2.0368|0.0019	1.5166|0.0013
MMRF_2678_1_BM_CD138pos_pair	1.9987|0.0014	1.9891|0.001	3.0025|0.0018	3.0455|0.002	2|8e-04	2|8e-04	1.3357|8e-04	1.9885|0.0011	4.0555|0.0019	1.9827|0.0011	1.9827|0.0011	2.0034|0.0011	2.0034|0.0011	2.0499|0.001	2.0499|0.001	3.0111|0.0024	3.0117|0.0039	2.002|0.0011	2.0184|9e-04	2|0.0012	2|0.0012	3.871|0.0028	1.9687|0.0024	2.0001|9e-04	1.9974|7e-04	2.9745|0.0013	3.0237|0.0012	2.0189|0.0013	2.0337|0.0012	3.0022|0.0019	3.0521|0.0011	3.0112|0.0014	2.8697|0.0013	2.0401|0.001	2.6948|0.0015	0.9741|0.0017	2.0034|9e-04	3.0575|0.0012	3.0575|0.0012	3.0237|0.0012	4.2363|0.0391	2.0064|9e-04	1.9827|0.0011	2.0064|9e-04	1.9885|0.001	2.0184|9e-04	2.0034|9e-04	2.0034|9e-04	2.0187|0.0013	1.9974|7e-04	2.0064|9e-04	3.0237|0.0012	1.9827|0.0011	1.9596|0.0018
MMRF_2679_1_BM_CD138pos_pair	2.0005|0.002	1.9978|0.0012	2.0021|0.0011	2.0021|0.0011	2.0015|0.0011	2.0015|0.0011	0.9897|0.0012	0.9935|0.0013	1.9873|0.0018	1.9688|0.0028	1.0074|0.002	2.0033|0.0024	2.0193|0.0032	1.9909|0.0015	1.9909|0.0015	2.0154|0.0021	2.0154|0.0021	2.0068|0.0016	2.1541|0.0059	1.9944|0.0024	2.0112|0.0022	0.993|0.0018	2.007|0.0034	2.0096|0.0014	1.9961|0.0015	2.0098|9e-04	2.0099|0.0011	1.9643|0.0011	1.9997|9e-04	1.9987|0.001	1.9987|0.001	1.999|0.001	1.999|0.001	1.9987|0.001	1.9987|0.001	2|0.0011	2|0.0011	1.9359|0.0033	2.0019|0.0015	2.0098|9e-04	2.0021|0.0011	2.0041|0.0013	1.0075|0.0021	2.0041|0.0013	0.9902|0.001	3.3024|0.0143	2|0.0011	2|0.0011	1.9997|9e-04	1.9972|0.0018	2.0041|0.0013	2.0098|9e-04	2.0046|0.0025	2.0178|0.0026
MMRF_2680_1_BM_CD138pos_pair	2.0097|0.001	2.0026|0.0013	3.0442|0.0013	3.0442|0.0013	1.7421|0.002	2.0115|0.0013	1.9238|0.001	2.0112|0.0015	4.0447|0.0022	1.9809|0.0019	1.9863|0.0022	1.9993|0.0012	1.9993|0.0012	1.9813|0.0016	1.678|0.0024	2.9608|0.0031	2.9294|0.0034	1.2979|0.0018	1.9844|0.0014	2.01|0.0013	2.01|0.0013	2.0107|0.0018	2.0001|0.0027	2.178|0.0011	2.0156|8e-04	3.0246|0.0011	2.9766|0.0014	1.9978|0.0013	2.0078|9e-04	3.0391|0.0021	2.6598|0.0016	2.0157|0.0013	1.5025|0.0012	2.0159|0.001	1.3436|0.0021	1.7336|0.0014	2.0129|0.001	3.4334|0.0026	3.3391|0.0028	2.7516|0.0031	3.0442|0.0013	2.0015|0.0011	1.9813|0.0022	1.3268|0.0017	2.0166|0.0011	1.9749|0.0015	2.0188|0.001	2.0188|0.001	1.9978|0.0013	2.0156|8e-04	1.2544|0.0016	3.0246|0.0011	1.9809|0.0019	1.9903|0.002
MMRF_2681_1_BM_CD138pos_pair	1.9925|0.0031	2.2515|0.0031	1.8661|0.0017	1.2859|0.0027	1.041|0.0022	2.0161|0.0014	1.0119|7e-04	1.4405|0.0019	1.9997|0.0021	1.9637|0.0043	1.9107|0.0019	1.9697|0.0029	1.9045|0.0042	1.9306|0.003	1.9306|0.003	1.9665|0.0038	1.9716|0.0034	1.2562|0.0026	2.0135|0.0013	1.9964|0.0024	1.9972|0.0025	1.9959|0.0022	1.9318|0.0044	2.0152|0.0014	1.983|0.001	2.0141|0.0013	2.0216|0.0012	2.0035|0.0018	2.0258|0.0011	2.0129|0.0012	2.0143|9e-04	1.9966|0.0016	1.9746|0.0014	2.0023|0.0019	2.0065|0.0016	2.0171|0.0019	2.0171|0.0012	2.0134|0.0027	2.0136|0.0015	2.0216|0.0012	1.0704|0.0022	1.9935|0.0016	1.9107|0.0019	1.0157|0.0024	1.2075|0.0019	2.0202|0.0013	2.0171|0.0012	2.0171|0.0012	2.0035|0.0018	1.983|0.001	1.4913|0.0028	2.0216|0.0012	1.9586|0.004	1.9555|0.0025
MMRF_2685_1_BM_CD138pos_pair	1.9881|0.0011	3.056|0.0031	2.0136|0.001	2.0136|0.001	2.0082|0.001	2.0082|0.001	1.9937|0.0012	1.2182|0.0013	2.0033|0.0018	1.9639|0.0013	1.9639|0.0013	1.5421|0.0025	1.9259|0.0026	1.9889|0.0013	2.0188|0.0016	4.0413|0.0053	2.2448|0.0037	1.042|0.0016	3.0753|0.0016	1.0913|0.0015	1.8346|0.0026	1.9884|0.002	1.9376|0.005	1.999|0.001	2.0005|0.0014	1.301|0.0018	2.0058|0.0016	2|0.0022	2.0117|0.001	2.0075|0.0019	2.0049|0.001	3.1032|0.0029	2.0132|0.001	2.0121|9e-04	2.0121|9e-04	1.2924|0.0015	3.0785|0.0038	3.0831|0.0026	3.0637|0.0019	2.0052|0.0015	2.0136|0.001	1.9744|0.0014	1.9639|0.0013	1.042|0.0016	1.2182|0.0013	3.0753|0.0016	3.0899|0.0032	3.0899|0.0032	1.9559|0.0038	2.0058|0.0015	2.0086|0.0033	2.0052|0.0015	1.9639|0.0013	0.909|0.0045
MMRF_2688_1_BM_CD138pos_pair	1.9969|0.001	1.9969|0.001	3.0343|0.002	3.0507|0.002	2.0108|0.0019	2.0024|0.001	1.6513|0.001	1.9901|0.002	3.0808|0.0019	1.98|0.0031	1.433|0.0018	1.991|0.0026	1.9974|0.0027	1.994|0.0013	1.994|0.0013	3.0279|0.0026	3.0279|0.0026	1.8675|0.001	2.0097|0.0011	2|0.0014	2|0.0014	3.0605|0.0043	1.9741|0.0025	2.006|0.0016	2.0022|9e-04	2.1011|8e-04	2.1011|8e-04	3.0613|0.0024	3.0635|0.0019	3.0741|0.0012	3.0741|0.0012	2.0032|9e-04	2.0048|0.0011	3.029|0.0013	3.029|0.0013	1.9695|0.001	1.9757|0.0013	4.1196|0.0035	4.0238|0.0073	2.1011|8e-04	3.056|0.0021	1.8675|0.001	1.4298|0.0015	1.8675|0.001	1.9879|0.0017	2.0097|0.0011	1.9695|0.001	1.9695|0.001	3.0613|0.0024	2.0022|9e-04	1.8675|0.001	2.1011|8e-04	1.9853|0.0031	1.9828|0.0021
MMRF_2689_1_BM_CD138pos_pair	2.0012|0.001	2.0012|0.001	1.9954|0.0012	1.2371|0.0015	1.8651|0.002	1.911|0.0015	0.9085|6e-04	1.4373|0.0013	3.0455|0.0024	1.9973|0.0013	1.9973|0.0013	2.0009|0.0013	2.0009|0.0013	1.9988|0.0026	2|0.0021	2.0117|0.0017	2.0117|0.0017	2.0042|0.0014	2.0097|0.0011	1.9868|0.0021	2.0152|0.0023	2.0752|0.0019	1.0222|0.0015	1.9993|0.0017	1.0649|0.002	3.0459|0.0011	3.0459|0.0011	2.0069|8e-04	2.0069|8e-04	1.9963|8e-04	1.9963|8e-04	1.9954|8e-04	1.9954|8e-04	2.004|9e-04	2.004|9e-04	1.9664|9e-04	1.9664|9e-04	2.0798|0.0011	2.0798|0.0011	3.0459|0.0011	1.2371|0.0015	1.9998|0.0011	1.9973|0.0013	1.9998|0.0011	1.4373|0.0013	2.0097|0.0011	1.9664|9e-04	1.9664|9e-04	2.0069|8e-04	2.0041|0.0014	1.9998|0.0011	3.0459|0.0011	1.9973|0.0013	1.0222|0.0015
MMRF_2692_1_BM_CD138pos_pair	1.9939|0.0018	2.0002|0.0014	2.0013|0.001	2.0013|0.001	2.003|0.001	2.003|0.001	1.9931|0.0012	2.0057|0.0016	2.005|0.002	1.9801|0.0027	1.9873|0.0016	1.9946|0.0019	2|0.002	1.997|0.0013	1.997|0.0013	1.9674|0.0019	1.9679|0.0025	2.0093|0.0015	2.0399|0.0018	2.0046|0.0015	2.0046|0.0015	1.9992|0.002	1.9734|0.003	2.0097|0.0012	1.9986|0.001	2.0016|8e-04	2.002|0.001	1.9973|8e-04	1.9973|8e-04	1.9965|9e-04	1.9965|9e-04	2.004|9e-04	2.004|9e-04	1.9936|0.001	1.9936|0.001	2.0086|0.0022	1.9985|0.001	1.9948|0.0011	1.9948|0.0011	2.0016|8e-04	2.0013|0.001	2.0066|0.0012	1.9873|0.0016	2.0066|0.0012	2.002|0.0013	2.0058|0.0012	1.9985|0.001	1.9985|0.001	1.9973|8e-04	1.9986|0.001	2.0066|0.0012	2.0016|8e-04	1.9776|0.0027	1.9992|0.0023
MMRF_2694_1_BM_CD138pos_pair	1.9998|0.0011	1.9998|0.0011	2.0164|0.0042	1.9702|0.0017	2.0208|0.0026	2.0047|0.0013	1.0249|7e-04	1.0095|0.0012	2.0002|0.0018	1.9617|0.0024	1.9989|0.0026	1.9544|0.0038	1.8516|0.004	2.0196|0.0015	2.0196|0.0015	1.905|0.0045	1.9341|0.0039	1.347|0.0019	2.9712|0.0019	1.9997|0.0024	1.9869|0.0022	2.0162|0.0023	1.9271|0.0031	2.0133|0.0014	1.0342|0.0013	2.0181|0.0014	2.0238|0.0012	2.029|0.0011	2.0274|0.0015	2.0299|0.003	2.0248|0.0019	2.0185|0.001	2.0187|0.0012	2.0167|0.0018	2.0102|0.0018	1.8994|0.0039	1.0221|8e-04	1.0244|0.0011	1.9921|0.0016	2.0238|0.0012	2.0043|0.0015	1.9742|0.0018	2|0.0023	1.0286|0.0012	1.0095|0.0012	2.9712|0.0019	1.0221|8e-04	1.0221|8e-04	2.029|0.0011	2.0121|0.0017	1.9315|0.0032	2.0238|0.0012	1.9603|0.0024	1.9593|0.0025
MMRF_2695_1_BM_CD138pos_pair	1.9943|0.0011	1.9943|0.0011	2|0.0011	2|0.0011	2.0115|0.0011	2.0115|0.0011	0.8705|0.0011	0.9894|0.0012	3.0293|0.0021	1.9617|0.0024	1.7877|0.002	1.9748|0.0029	1.9928|0.0027	1.8692|0.0041	3.0173|0.0023	2.9576|0.0063	2.9107|0.0065	1.2652|0.0018	3.0069|0.0018	0.9824|0.0013	1.754|0.004	2.9713|0.0032	1.9848|0.0022	2.0031|0.0021	1.0868|0.002	2.2819|0.0034	2.4064|0.0016	1.9712|0.0021	2.0069|0.001	2|0.0028	2.0076|0.0014	2.02|0.001	2.0143|0.0013	3.2611|0.0037	3.0136|0.0035	1.0812|0.0029	2.0047|0.0012	2.1087|0.0031	2.9402|0.0102	2.4051|0.0015	2|0.0011	1.9962|0.0015	1.7877|0.002	1.3721|0.0018	0.9894|0.0012	3.0069|0.0018	2.0047|0.0012	2.0047|0.0012	2.0034|0.0021	1.98|0.0032	1.1215|0.0018	2.4051|0.0015	1.9679|0.0024	1.9848|0.0022
MMRF_2696_1_BM_CD138pos_pair	3.0078|0.0039	2.9979|0.0019	2.7742|0.0026	2.9074|0.003	2.0055|0.0011	2.0055|0.0011	0.9992|7e-04	1.9893|0.0015	4.0116|0.0027	1.9792|0.0014	1.9792|0.0014	1.9852|0.0028	1.9948|0.0017	2.0068|0.0014	2.0068|0.0014	2.9566|0.0028	2.9566|0.0028	1.9985|0.0011	2.0119|0.0012	1.9923|0.0015	1.9923|0.0015	3.0172|0.0031	1.975|0.003	2.0073|0.0013	2.0047|0.001	3.0097|0.0013	3.0097|0.0013	2.0015|0.0017	2.0153|0.001	4.0219|0.0017	4.0219|0.0017	2.0137|9e-04	2.0137|9e-04	3.0044|0.0032	3.0028|0.0017	1.9623|0.001	1.9623|0.001	4.0104|0.0037	3.9861|0.0027	3.0097|0.0013	2.9958|0.0027	1.9985|0.0011	1.9792|0.0014	1.9985|0.0011	2.0018|0.0013	2.0119|0.0012	1.9623|0.001	1.9623|0.001	2.0014|0.0017	2.0047|0.001	1.9985|0.0011	3.0097|0.0013	1.9792|0.0014	1.9774|0.0024
MMRF_2698_1_BM_CD138pos_pair	1.929|0.001	1.929|0.001	2.0635|0.0017	3.6011|0.0027	0.9147|0.0013	2.0358|0.0017	2.3058|0.0022	1.307|0.0014	3.1702|0.0018	1.9356|0.0026	0.8628|0.0011	2|0.0014	2|0.0014	2.0772|0.0013	2.0772|0.0013	2.8248|0.0023	2.8248|0.0023	1.9791|0.0015	2.5337|0.0072	1.9422|0.0021	2.0081|0.0023	3.0902|0.0039	1.9646|0.002	3.007|0.0016	1.9507|0.002	3.0373|0.0017	2.9451|0.0014	1.879|0.0016	0.9134|0.0025	2.8548|0.002	2.8548|0.002	2.035|0.0014	0.9148|0.0011	2.8869|0.0034	3.0278|0.0015	0.8675|0.0012	2.0846|0.0013	3.1676|0.004	2.9949|0.0018	2.9451|0.0014	4.1062|0.0028	1.965|0.0013	0.8628|0.0011	2.003|0.0019	0.9281|0.001	2.5337|0.0072	2.0846|0.0013	2.0846|0.0013	1.879|0.0016	2.017|0.0014	2.003|0.0019	2.9451|0.0014	1.9493|0.0022	1.9646|0.002
MMRF_2699_1_BM_CD138pos_pair	2.006|0.0014	1.9793|0.0015	4.0644|0.0021	4.3487|0.0031	2.0032|0.0011	2.0004|0.0013	0.9496|0.0011	1.9509|0.0018	4.0966|0.0031	1.9648|0.0022	1.9901|0.0018	1.9719|0.0027	1.9838|0.0016	2.0037|0.0013	2.0037|0.0013	2.9525|0.0066	3.0053|0.0048	1.8895|0.0026	2.0008|0.0018	1.9946|0.0022	2.5476|0.006	2|0.002	1.9564|0.0021	2.001|0.0012	2.0017|0.001	3.0501|0.0026	3.0633|0.0023	2.0069|8e-04	2.0069|8e-04	1.8983|0.0031	2.0069|0.0014	3.0538|0.0034	2.7954|0.0037	1.998|0.001	1.998|0.001	3.0514|0.0038	3.0616|0.0016	3.8797|0.0048	3.8601|0.0025	3.056|0.0045	4.0644|0.0021	0.4415|0.004	1.9901|0.0018	2.0134|0.003	2.0015|0.0013	2.0039|0.0022	3.0616|0.0016	3.0616|0.0016	2.0069|8e-04	2.0017|0.001	2.011|0.0026	3.0652|0.0019	1.9648|0.0022	1.9564|0.0021
MMRF_2701_1_BM_CD138pos_pair	1.9981|0.0021	1.9926|0.0015	2|0.0012	2|0.0012	2|0.0012	2|0.0012	2.0025|0.0014	2.0009|0.0021	1.9802|0.002	1.975|0.0026	1.9933|0.0021	1.9905|0.0032	1.9985|0.003	2.0006|0.0035	2.0003|0.0018	1.9936|0.0026	1.9934|0.0035	1.9972|0.0017	1.9947|0.0014	1.998|0.0018	1.998|0.0018	2.0043|0.0024	1.9906|0.0034	2.0014|0.0014	1.9968|0.0011	2.0024|0.001	2.0024|0.001	1.9945|0.0024	2.007|0.0012	2.0036|0.001	2.0036|0.001	0.9944|7e-04	0.9944|7e-04	2.0002|0.0011	2.0002|0.0011	2.0031|0.0011	2.0031|0.0011	2.0049|0.0028	1.997|0.0016	2.0024|0.001	2|0.0012	1.9958|0.0014	1.9939|0.0021	1.9958|0.0014	1.9977|0.002	1.9947|0.0014	2.0031|0.0011	2.0031|0.0011	1.9934|0.002	1.9968|0.0011	1.9958|0.0014	2.0024|0.001	1.975|0.0026	1.9852|0.0027
MMRF_2702_1_BM_CD138pos_pair	1.9823|0.001	1.9823|0.001	2.009|0.001	2.009|0.001	2.0038|0.001	2.0038|0.001	1.9793|0.0015	1.7127|0.0016	2.0162|0.0018	1.9706|0.0021	1.995|0.0017	3.171|0.0016	3.171|0.0016	3.1425|0.0015	3.1425|0.0015	3.1244|0.0025	3.1442|0.0033	1.7844|0.0013	2.0344|0.0011	2.0257|0.0014	2.0257|0.0014	1.9927|0.0019	2.0272|0.0027	2.009|0.0011	2|9e-04	2.0091|8e-04	2.0091|8e-04	1.9839|8e-04	1.9839|8e-04	3.111|0.0019	3.1439|0.0016	2.0042|8e-04	2.0042|8e-04	3.1539|0.0011	3.1539|0.0011	1.9858|9e-04	1.9858|9e-04	3.1616|0.0021	3.1649|0.0016	2.0091|8e-04	2.009|0.001	1.8113|0.0012	1.995|0.0017	1.711|0.0018	0.8389|0.0012	2.0353|0.0011	1.9858|9e-04	1.9858|9e-04	1.9839|8e-04	2|9e-04	1.711|0.0018	2.0091|8e-04	1.9706|0.0021	2.0495|0.0022
